imdb_id,id,title
tt0115472,18975,The Adventures of Pinocchio
tt0116707,11962,Joe's Apartment
tt0116313,2925,The First Wives Club
tt0114550,28628,Stonewall
tt0117438,3595,Ransom
tt0116531,9308,High School High
tt0117332,92381,Phat Beach
tt0116353,18555,Foxfire
tt0115857,12123,Chain Reaction
tt0117008,10830,Matilda
tt0116191,3573,Emma
tt0115986,10546,The Crow: City of Angels
tt0116571,18862,House Arrest
tt0053459,31417,Eyes Without a Face
tt0117826,9431,Bordello of Blood
tt0113695,124619,Lotto Land
tt0108227,297645,The Story of Xinghua
tt0111424,48144,The Day the Sun Turned Cold
tt0113080,46986,Flirt
tt0115680,144982,The Big Squeeze
tt0117718,47907,The Spitfire Grill
tt0116225,10061,Escape from L.A.
tt0112767,36266,Cyclo
tt0115632,549,Basquiat
tt0117918,10478,Tin Cup
tt0104109,66634,Dingo
tt0051980,116690,The Ballad of Narayama
tt0100840,213917,Every Other Weekend
tt0107575,145925,Mille bolle blu
tt0042054,100914,Crows and Sparrows
tt0068646,238,The Godfather
tt0109255,159,Maybe... Maybe Not
tt0104558,11134,Police Story 3: Supercop
tt0116985,88224,Manny & Lo
tt0046468,132641,Wife
tt0114474,42758,Small Faces
tt0115736,9303,Bound
tt0115836,23945,Carpool
tt0101692,37820,Death in Brunswick
tt0116745,22479,Kansas City
tt0119214,9054,Gone Fishin'
tt0116934,241058,Lover's Knot
tt0109066,11985,Vive L'Amour
tt0075169,10232,Shadow of Angels
tt0113542,59569,Killer: A Journal of Murder
tt0110693,410921,Nothing to Lose
tt0106544,38955,Project S
tt0116418,110513,Girls Town
tt0112607,114089,Bye-Bye
tt0120004,11015,The Relic
tt0116654,9306,The Island of Dr. Moreau
tt0116311,12559,First Kid
tt0117965,58770,The Trigger Effect
tt0114592,124851,Sweet Nothing
tt0115725,3587,Bogus
tt0115783,10723,Bulletproof
tt0120271,56077,Talk of Angels
tt0113596,19004,The Land Before Time III: The Time of the Great Giving
tt0109001,101230,1-900
tt0094822,253632,Baton Rouge
tt0113253,10987,Halloween: The Curse of Michael Myers
tt0117991,44705,Twelfth Night
tt0117093,20318,Mother Night
tt0024252,43596,Liebelei
tt1684935,79782,Venice
tt0111019,26933,Wild Reeds
tt0035896,27854,For Whom the Bell Tolls
tt0032904,981,The Philadelphia Story
tt0045152,872,Singin' in the Rain
tt0043278,2769,An American in Paris
tt0050419,13320,Funny Face
tt0054698,164,Breakfast at Tiffany's
tt0052357,426,Vertigo
tt0047396,567,Rear Window
tt0025316,3078,It Happened One Night
tt0036855,13528,Gaslight
tt0025164,28288,The Gay Divorcee
tt0053125,213,North by Northwest
tt0053604,284,The Apartment
tt0053291,239,Some Like It Hot
tt0056923,4808,Charade
tt0034583,289,Casablanca
tt0033870,963,The Maltese Falcon
tt0058385,11113,My Fair Lady
tt0047437,6620,Sabrina
tt0046250,804,Roman Holiday
tt0031580,26531,The Little Princess
tt0037059,909,Meet Me in St. Louis
tt0032138,630,The Wizard of Oz
tt0031381,770,Gone with the Wind
tt0084370,31044,My Favorite Year
tt0043014,599,Sunset Boulevard
tt0033467,15,Citizen Kane
tt0062622,62,2001: A Space Odyssey
tt0039428,121357,Golden Earrings
tt0042192,705,All About Eve
tt0032143,22490,The Women
tt0032976,223,Rebecca
tt0032484,25670,Foreign Correspondent
tt0038787,303,Notorious
tt0038109,4174,Spellbound
tt0050105,8356,An Affair to Remember
tt0048728,381,To Catch a Thief
tt0042451,20758,Father of the Bride
tt0045537,29376,The Band Wagon
tt0031725,1859,Ninotchka
tt0050658,18299,Love in the Afternoon
tt0051658,17281,Gigi
tt0052126,64382,The Reluctant Debutante
tt0029843,10907,The Adventures of Robin Hood
tt0032762,32093,The Mark of Zorro
tt0037008,1939,Laura
tt0039420,22292,The Ghost and Mrs. Muir
tt0029162,3598,Lost Horizon
tt0027125,3080,Top Hat
tt0035446,198,To Be or Not to Be
tt0028010,13562,My Man Godfrey
tt0049261,1712,Giant
tt0048028,220,East of Eden
tt0025878,3529,The Thin Man
tt0032599,3085,His Girl Friday
tt0048960,2897,Around the World in Eighty Days
tt0038650,1585,It's a Wonderful Life
tt0031679,3083,Mr. Smith Goes to Washington
tt0029947,900,Bringing Up Baby
tt0034012,43795,Penny Serenade
tt0017350,85638,The Scarlet Letter
tt0036094,50001,Lady of Burlesque
tt0025586,43905,Of Human Bondage
tt0038300,22688,Angel on My Shoulder
tt0027893,23114,Little Lord Fauntleroy
tt0032022,26378,They Made Me a Criminal
tt0041509,40206,The Inspector General
tt0039152,22356,Angel and the Badman
tt0026029,260,The 39 Steps
tt0038235,43488,A Walk in the Sun
tt0036241,22613,The Outlaw
tt0063350,10331,Night of the Living Dead
tt0043265,488,The African Queen
tt0046414,22733,Beat the Devil
tt0051459,261,Cat on a Hot Tin Roof
tt0047162,57575,The Last Time I Saw Paris
tt0033891,32574,Meet John Doe
tt0029855,22657,Algiers
tt0029588,76464,Something to Sing About
tt0022879,22649,A Farewell to Arms
tt0027980,176841,Moonlight Murder
tt0114007,125587,Nothing Personal
tt0093229,39448,"Yes, Madam"
tt0118927,52855,Dangerous Ground
tt0048491,39940,Picnic
tt0113730,172868,Madagascar Skin
tt0117357,85328,The Pompatus of Love
tt0117669,124632,Small Wonders
tt0116329,11076,Fly Away Home
tt0118742,63945,Bliss
tt0116442,58985,Grace of My Heart
tt0114354,890,Brother of Sleep
tt0117011,10861,Maximum Risk
tt0117039,1770,Michael Collins
tt0117473,44465,The Rich Man's Wife
tt0116635,2033,Infinity
tt0115678,18203,Big Night
tt0116830,9333,Last Man Standing
tt0115847,47260,Caught
tt0117603,9400,Set It Off
tt0115438,9401,2 Days in the Valley
tt0115994,12241,Curdled
tt0083587,25739,L'associé
tt0116167,161806,Ed's Next Move
tt0116259,11306,Extreme Measures
tt0116421,9625,The Glimmer Man
tt0116000,10680,D3: The Mighty Ducks
tt0115862,6346,The Chamber
tt0072653,18660,The Apple Dumpling Gang
tt0047977,35115,"Davy Crockett, King of the Wild Frontier"
tt0072951,14821,Escape to Witch Mountain
tt0064603,14136,The Love Bug
tt0071607,10869,Herbie Rides Again
tt0050798,22660,Old Yeller
tt0055277,19186,The Parent Trap
tt0054195,31102,Pollyanna
tt0107131,6878,Homeward Bound: The Incredible Journey
tt0053271,15944,The Shaggy Dog
tt0054357,18444,Swiss Family Robinson
tt0059793,20723,That Darn Cat!
tt0046672,173,"20,000 Leagues Under the Sea"
tt0106611,864,Cool Runnings
tt0109127,24795,Angels in the Outfield
tt0042332,11224,Cinderella
tt0063819,81310,Winnie the Pooh and the Blustery Day
tt0038166,15947,The Three Caballeros
tt0057546,9078,The Sword in the Stone
tt0041890,29682,So Dear to My Heart
tt0102798,8367,Robin Hood: Prince of Thieves
tt0058331,433,Mary Poppins
tt0033563,11360,Dumbo
tt0076538,11114,Pete's Dragon
tt0066817,12335,Bedknobs and Broomsticks
tt0043274,12092,Alice in Wonderland
tt0082406,10948,The Fox and the Hound
tt0116361,11229,Freeway
tt0059742,15121,The Sound of Music
tt0095016,562,Die Hard
tt0104692,10163,The Lawnmower Man
tt0118044,48862,Unhook the Stars
tt0114597,117036,Synthetic Pleasures
tt0117582,47199,The Secret Agent
tt0117589,11159,Secrets & Lies
tt0117887,9591,That Thing You Do!
tt0117924,30500,To Gillian on Her 37th Birthday
tt0117791,41843,Surviving Picasso
tt0116928,55058,Love Is All There Is
tt0115640,10938,Beautiful Thing
tt0116908,11412,The Long Kiss Goodnight
tt0116409,10586,The Ghost and the Darkness
tt0116913,42314,Looking for Richard
tt0117958,27845,Trees Lounge
tt0117400,108365,The Proprietor
tt0117202,23223,Normal Life
tt0116404,49471,Get on the Bus
tt0120107,38153,Shadow Conspiracy
tt0116722,25147,Jude
tt0116242,9716,Everyone Says I Love You
tt0115600,43777,Bitter Sugar
tt0117509,454,Romeo + Juliet
tt0117802,10218,Swingers
tt0117665,819,Sleepers
tt0117781,38191,The Sunchaser
tt0116714,56830,Johns
tt0115491,11238,Aladdin and the King of Thieves
tt0043140,27256,The Woman in Question
tt0029546,31530,Shall We Dance
tt0028757,66473,A Damsel in Distress
tt0039286,28120,Crossfire
tt0037101,1834,"Murder, My Sweet"
tt0044863,26282,Macao
tt0109823,37218,For the Moment
tt0067992,252,Willy Wonka & the Chocolate Factory
tt0111622,116356,The Sexual Life of the Belgians
tt0055018,16372,The Innocents
tt0070707,11561,Sleeper
tt0066808,11302,Bananas
tt0095159,623,A Fish Called Wanda
tt0079470,583,Life of Brian
tt0084865,12614,Victor/Victoria
tt0068334,21711,The Candidate
tt0059243,11575,The Great Race
tt0061418,475,Bonnie and Clyde
tt0052027,11331,The Old Man and the Sea
tt0046912,521,Dial M for Murder
tt0113731,21202,Madame Butterfly
tt0092890,88,Dirty Dancing
tt0105236,500,Reservoir Dogs
tt0091763,792,Platoon
tt0098627,8491,Weekend at Bernie's
tt0103772,402,Basic Instinct
tt0101761,10537,The Doors
tt0104036,11386,The Crying Game
tt0104348,9504,Glengarry Glen Ross
tt0084707,15764,Sophie's Choice
tt0083866,601,E.T. the Extra-Terrestrial
tt0117577,67365,The Search for One-eye Jimmy
tt0029992,25842,A Christmas Carol
tt0099371,2119,Days of Thunder
tt0092099,744,Top Gun
tt0115531,136311,American Strays
tt0048545,221,Rebel Without a Cause
tt0044081,702,A Streetcar Named Desire
tt0115885,25750,Children of the Corn IV: The Gathering
tt0116859,17642,The Leopard Son
tt0115870,427043,Charm's  Incidents
tt0115684,146341,Bird of Prey
tt0117040,9305,Microcosmos
tt0117284,37616,Palookaville
tt0115580,11112,The Associate
tt0116378,21612,The Funeral
tt2250194,141210,The Sleepover
tt0113057,102461,A Single Girl
tt0116581,36998,The Eighth Day
tt0114622,200383,North Star
tt0112907,116844,Drunks
tt0117318,1630,The People vs. Larry Flynt
tt0116422,26626,Glory Daze
tt0117320,124837,A Perfect Candidate
tt0082846,11816,On Golden Pond
tt0072081,11843,The Return of the Pink Panther
tt0101775,10379,Drop Dead Fred
tt0096754,2756,The Abyss
tt0080749,790,The Fog
tt0082340,1103,Escape from New York
tt0082533,11298,The Howling
tt0091288,4480,Jean de Florette
tt0091480,4481,Manon of the Spring
tt0107274,49688,Johnny 100 Pesos
tt0081375,10765,Private Benjamin
tt0071853,762,Monty Python and the Holy Grail
tt0116587,44497,Hustler White
tt0112777,85588,Dadetown
tt0116245,278621,Everything Relative
tt0116212,99479,Entertaining Angels - The Dorothy Day Story
tt0117968,55049,Three Lives and Only One Death
tt0116886,124829,The Line King: The Al Hirschfeld Story
tt0117677,79306,Snowriders
tt0112759,356054,Curtis's Charm
tt0118147,10548,When We Were Kings
tt0108598,531,The Wrong Trousers
tt0110173,104931,JLG/JLG: Self-Portrait in December
tt0084589,4483,The Return of Martin Guerre
tt0109781,18919,Faust
tt0040427,31556,He Walked by Night
tt0040723,26167,Raw Deal
tt0039881,26174,T-Men
tt0034493,61461,The Children Are Watching Us
tt0039004,117500,Pastoral Symphony
tt0026465,218713,Here Comes Cookie
tt0026656,217802,Love In Bloom
tt0025799,127973,Six of a Kind
tt0078875,659,The Tin Drum
tt0069198,30892,The Ruling Class
tt0110521,86369,Mina Tannenbaum
tt0060304,8074,2 or 3 Things I Know About Her
tt0115715,124676,The Bloody Child
tt0116059,38554,Dear God
tt0115610,49763,Bad Moon
tt0099028,41326,American Dream
tt0112483,36555,Best of the Best 3: No Turning Back
tt0103850,10608,Bob Roberts
tt0095765,11216,Cinema Paradiso
tt0097108,7452,"The Cook, the Thief, His Wife & Her Lover"
tt0109942,64567,Dead Tired
tt0101700,892,Delicatessen
tt0101765,1600,The Double Life of Veronique
tt0101811,26561,Enchanted April
tt0050825,975,Paths of Glory
tt0099703,18129,The Grifters
tt0102014,54405,Hear My Song
tt0120121,150823,The Shooter
tt0116209,409,The English Patient
tt0102426,38251,Mediterraneo
tt0097937,10161,My Left Foot: The Story of Christy Brown
tt0098724,1412,"Sex, Lies, and Videotape"
tt0105107,41768,Passion Fish
tt0105488,10409,Strictly Ballroom
tt0096257,14285,The Thin Blue Line
tt0101026,2469,Tie Me Up! Tie Me Down!
tt0102370,10174,Madonna: Truth or Dare
tt0100332,31225,Paris is Burning
tt0073486,510,One Flew Over the Cuckoo's Nest
tt0078446,11455,Up in Smoke
tt0080684,1891,The Empire Strikes Back
tt0093779,2493,The Princess Bride
tt0082971,85,Raiders of the Lost Ark
tt0088846,68,Brazil
tt0090605,679,Aliens
tt0060196,429,"The Good, the Bad and the Ugly"
tt0094336,13446,Withnail & I
tt0050083,389,12 Angry Men
tt0056172,947,Lawrence of Arabia
tt0066921,185,A Clockwork Orange
tt0056592,595,To Kill a Mockingbird
tt0078788,28,Apocalypse Now
tt0064116,335,Once Upon a Time in the West
tt0086190,1892,Return of the Jedi
tt0093191,144,Wings of Desire
tt0041959,1092,The Third Man
tt0099685,769,GoodFellas
tt0078748,348,Alien
tt0106308,766,Army of Darkness
tt0095250,175,The Big Blue
tt0089881,11645,Ran
tt0097202,10835,The Killer
tt0054215,539,Psycho
tt0080455,525,The Blues Brothers
tt0071562,240,The Godfather: Part II
tt0093058,600,Full Metal Jacket
tt0104361,530,A Grand Day Out
tt0097499,10705,Henry V
tt0086879,279,Amadeus
tt0045061,3109,The Quiet Man
tt0087843,311,Once Upon a Time in America
tt0081398,1578,Raging Bull
tt0075686,703,Annie Hall
tt0086197,9549,The Right Stuff
tt0079944,1398,Stalker
tt0082096,387,Das Boot
tt0070735,9277,The Sting
tt0067185,343,Harold and Maude
tt0103130,37291,Trust
tt0050976,490,The Seventh Seal
tt0085859,11235,Local Hero
tt0088247,218,The Terminator
tt0103873,763,Braindead
tt0097441,9665,Glory
tt0100519,18971,Rosencrantz & Guildenstern Are Dead
tt0079522,696,Manhattan
tt0100150,379,Miller's Crossing
tt0097165,207,Dead Poets Society
tt0061722,37247,The Graduate
tt0052311,1480,Touch of Evil
tt0100263,9322,La Femme Nikita
tt0050212,826,The Bridge on the River Kwai
tt0056801,422,8½
tt0071315,829,Chinatown
tt0043456,828,The Day the Earth Stood Still
tt0040897,3090,The Treasure of the Sierra Madre
tt0092610,9964,Bad Taste
tt0023969,3063,Duck Soup
tt0088794,13667,Better Off Dead...
tt0081505,694,The Shining
tt0092005,235,Stand by Me
tt0022100,832,M
tt0092991,765,Evil Dead II
tt0057115,5925,The Great Escape
tt0077416,11778,The Deer Hunter
tt0082269,4485,Diva
tt0107048,137,Groundhog Day
tt0105695,33,Unforgiven
tt0056218,982,The Manchurian Candidate
tt0100436,8428,Pump up the Volume
tt0036613,212,Arsenic and Old Lace
tt0088763,105,Back to the Future
tt0101921,1633,Fried Green Tomatoes
tt0066206,11202,Patton
tt0090967,1554,Down by Law
tt0094625,149,Akira
tt0091203,8009,Highlander
tt0061512,903,Cool Hand Luke
tt0099334,11673,Cyrano de Bergerac
tt0072431,3034,Young Frankenstein
tt0102536,339,Night on Earth
tt0101640,10404,Raise the Red Lantern
tt0032553,914,The Great Dictator
tt0032455,756,Fantasia
tt0044706,288,High Noon
tt0038355,910,The Big Sleep
tt0097493,2640,Heathers
tt0081534,16633,Somewhere in Time
tt0052618,665,Ben-Hur
tt0088258,11031,This Is Spinal Tap
tt0085809,11314,Koyaanisqatsi
tt0094006,15143,Some Kind of Wonderful
tt0097576,89,Indiana Jones and the Last Crusade
tt0078841,10322,Being There
tt0083987,783,Gandhi
tt0096332,10644,The Unbearable Lightness of Being
tt0091867,11257,A Room with a View
tt0089886,14370,Real Genius
tt0084503,12104,Pink Floyd: The Wall
tt0087553,625,The Killing Fields
tt0089606,8816,My Life as a Dog
tt0049223,830,Forbidden Planet
tt0097351,2323,Field of Dreams
tt0073341,983,The Man Who Would Be King
tt0064115,642,Butch Cassidy and the Sundance Kid
tt0087884,655,"Paris, Texas"
tt0101458,10341,Until the End of the World
tt0098635,639,When Harry Met Sally...
tt0113369,266022,I Shot a Man in Vegas
tt0114089,168450,Parallel Sons
tt0116589,30180,Hype!
tt0117550,31388,Santa with Muscles
tt0116293,41801,Female Perversions
tt0116953,66034,Mad Dog Time
tt0115754,348138,Breathing Room
tt0114093,96288,Paris Was a Woman
tt0116601,61536,I'm Not Rappaport
tt0112537,18762,Blue Juice
tt0107314,331367,Kids of Survival
tt0103644,8077,Alien³
tt0082010,814,An American Werewolf in London
tt0103678,41671,Amityville: It's About Time
tt0085159,27214,Amityville 3-D
tt0115535,52263,Amityville: Dollhouse
tt0106262,33519,Amityville: A New Generation
tt0083550,16235,Amityville II: The Possession
tt0078767,11449,The Amityville Horror
tt0099030,41848,The Amityville Curse
tt0071233,25944,Blood for Dracula
tt0090655,24913,April Fool's Day
tt0075704,49126,Audrey Rose
tt0092632,32076,The Believers
tt0056869,571,The Birds
tt0051418,8851,The Blob
tt0082083,37843,Blood Beach
tt0101492,32146,Body Parts
tt0037549,30346,The Body Snatcher
tt0103874,6114,Dracula
tt0026138,229,Bride of Frankenstein
tt0074258,13549,Burnt Offerings
tt0103919,9529,Candyman
tt0101540,1598,Cape Fear
tt0055824,11349,Cape Fear
tt0074285,7340,Carrie
tt0083722,6217,Cat People
tt0087800,377,A Nightmare on Elm Street
tt0013442,653,Nosferatu
tt0091651,28198,Vampire in Venice
tt0075005,794,The Omen
tt0115710,31640,Blood and Wine
tt0115495,8744,Albino Alligator
tt0117057,25189,The Mirror Has Two Faces
tt0115751,145,Breaking the Waves
tt0119791,2212,Nightwatch
tt0117731,199,Star Trek: First Contact
tt0117631,7863,Shine
tt0117666,12498,Sling Blade
tt0116705,9279,Jingle All the Way
tt0084116,53234,Identification of a Woman
tt0117293,17204,Paradise Lost: The Child Murders at Robin Hood Hills
tt0117372,21539,The Preacher's Wife
tt0113557,85589,Zero Kelvin
tt0117477,12709,Ridicule
tt0115988,20539,The Crucible
tt0115433,11674,101 Dalmatians
tt0042354,199512,The Forbidden Christ
tt0110171,64900,I Can't Sleep
tt0099423,1573,Die Hard 2
tt0079945,152,Star Trek: The Motion Picture
tt0102975,174,Star Trek VI: The Undiscovered Country
tt0098382,172,Star Trek V: The Final Frontier
tt0084726,154,Star Trek II: The Wrath of Khan
tt0088170,157,Star Trek III: The Search for Spock
tt0092007,168,Star Trek IV: The Voyage Home
tt0103776,364,Batman Returns
tt0096487,11967,Young Guns
tt0100994,9086,Young Guns II
tt0077631,621,Grease
tt0084021,9037,Grease 2
tt0100114,10173,Marked for Death
tt0115471,55687,Adrenalin: Fear the Rush
tt0117773,168535,The Substance of Fire
tt0105690,8845,Under Siege
tt0052287,46681,Terror in a Texas Town
tt0073195,578,Jaws
tt0077766,579,Jaws 2
tt0085750,17692,Jaws 3-D
tt0117119,17795,My Fellow Americans
tt0116996,75,Mars Attacks!
tt0115906,13891,Citizen Ruth
tt0116695,9390,Jerry Maguire
tt0093822,378,Raising Arizona
tt0094155,10896,Tin Men
tt0105435,2322,Sneakers
tt0115633,41240,Bastard Out of Carolina
tt0116621,26949,In Love and War
tt0116999,9819,Marvin's Room
tt0117691,49799,Somebody Is Waiting
tt0116410,31908,Ghosts of Mississippi
tt0119783,46027,Night Falls on Manhattan
tt0115641,3179,Beavis and Butt-Head Do America
tt0112769,1802,La Cérémonie
tt0117571,4232,Scream
tt0104691,9361,The Last of the Mohicans
tt0117038,2928,Michael
tt0116240,30285,The Evening Star
tt0116477,10549,Hamlet
tt0117690,58102,Some Mother's Son
tt0118163,18451,The Whole Wide World
tt0117091,27265,Mother
tt0118100,49935,Thieves
tt0116250,8818,Evita
tt0117364,36758,The Portrait of a Lady
tt0067959,36040,Walkabout
tt0117028,74239,Message to Love: The Isle of Wight Festival
tt0119731,9415,Murder at 1600
tt0116506,55146,Hearts and Minds
tt0116640,303693,Inside
tt0119115,12145,Fierce Creatures
tt0120550,42424,Zeus & Roxanne
tt0120390,34314,Turbulence
tt0112362,2892,Angel Baby
tt0116704,9404,First Strike
tt0120414,85242,Underworld
tt0118708,9622,Beverly Hills Ninja
tt0119664,8860,Metro
tt0110425,197537,The Machine
tt0080714,66597,Falling in Love Again
tt0106535,14832,The Cement Garden
tt0118928,9619,Dante's Peak
tt0119644,40506,Meet Wally Sparks
tt0106266,31000,Amos & Andrew
tt0106387,4104,Benny & Joon
tt0119937,26306,Prefontaine
tt0117907,203829,A Tickle in the Heart
tt0109949,43775,Guantanamera
tt0119640,14908,McHale's Navy
tt0116790,784,Kolya
tt0119225,12489,Gridlock'd
tt0116310,168283,Fire on the Mountain
tt0118111,16448,Waiting for Guffman
tt0116754,55936,Prisoner of the Mountains
tt0118691,17894,The Beautician and the Beast
tt0120238,28059,SubUrbia
tt0116565,58911,Hotel de Love
tt0119887,17949,The Pest
tt0119141,1968,Fools Rush In
